ParkName,Year,Month,Date,RecreationVisits,NonRecreationVisits,Total Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,2,2/1/2003,25170,355,25525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,3,3/1/2003,36300,358,36658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,4,4/1/2003,56662,411,57073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,5,5/1/2003,117788,511,118299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,6,6/1/2003,132100,309,132409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,7,7/1/2003,169873,392,170265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,8,8/1/2003,167864,446,168310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,9,9/1/2003,94607,385,94992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,10,10/1/2003,73412,304,73716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,11,11/1/2003,36007,226,36233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2003,12,12/1/2003,35493,72,35565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,1,1/1/2004,32957,196,33153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,2,2/1/2004,31324,332,31656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,3,3/1/2004,46987,267,47254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,4,4/1/2004,62543,360,62903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,5,5/1/2004,103991,367,104358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,6,6/1/2004,120331,408,120739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,7,7/1/2004,196589,263,196852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,8,8/1/2004,169686,227,169913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,9,9/1/2004,97919,196,98115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,10,10/1/2004,68789,246,69035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,11,11/1/2004,39547,299,39846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2004,12,12/1/2004,29514,200,29714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,1,1/1/2005,32102,249,32351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,2,2/1/2005,28188,153,28341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,3,3/1/2005,43344,301,43645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,4,4/1/2005,55739,356,56095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,5,5/1/2005,111303,362,111665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,6,6/1/2005,123919,254,124173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,7,7/1/2005,170938,181,171119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,8,8/1/2005,176490,181,176671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,9,9/1/2005,108674,121,108795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,10,10/1/2005,71964,243,72207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,11,11/1/2005,49402,204,49606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2005,12,12/1/2005,32780,227,33007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,1,1/1/2006,32103,248,32351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,2,2/1/2006,30055,198,30253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,3,3/1/2006,42372,216,42588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,4,4/1/2006,57708,228,57936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,5,5/1/2006,104572,313,104885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,6,6/1/2006,115062,479,115541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,7,7/1/2006,162584,318,162902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,8,8/1/2006,158372,386,158758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,9,9/1/2006,107311,399,107710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,10,10/1/2006,73627,794,74421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,11,11/1/2006,37129,436,37565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2006,12,12/1/2006,33612,1060,34672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,1,1/1/2007,29878,643,30521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,2,2/1/2007,28433,352,28785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,3,3/1/2007,44561,438,44999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,4,4/1/2007,60206,324,60530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,5,5/1/2007,103903,224,104127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,6,6/1/2007,121408,381,121789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,7,7/1/2007,167721,255,167976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,8,8/1/2007,167421,410,167831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,9,9/1/2007,106067,386,106453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,10,10/1/2007,69940,472,70412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,11,11/1/2007,47773,223,47996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2007,12,12/1/2007,32226,291,32517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,1,1/1/2008,27643,712,28355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,2,2/1/2008,28943,344,29287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,3,3/1/2008,47827,157,47984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,4,4/1/2008,49940,303,50243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,5,5/1/2008,100694,300,100994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,6,6/1/2008,111533,372,111905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,7,7/1/2008,166615,251,166866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,8,8/1/2008,176568,326,176894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,9,9/1/2008,90212,322,90534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,10,10/1/2008,61435,238,61673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,11,11/1/2008,38753,278,39031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2008,12,12/1/2008,29848,392,30240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,1,1/1/2009,27347,298,27645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,2,2/1/2009,25630,237,25867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,3,3/1/2009,50551,245,50796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,4,4/1/2009,57885,407,58292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,5,5/1/2009,106045,414,106459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,6,6/1/2009,116902,586,117488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,7,7/1/2009,172196,484,172680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,8,8/1/2009,166989,418,167407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,9,9/1/2009,104422,391,104813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,10,10/1/2009,69113,539,69652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,11,11/1/2009,37215,564,37779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2009,12,12/1/2009,30875,290,31165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,1,1/1/2010,30283,228,30511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,2,2/1/2010,21838,341,22179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,3,3/1/2010,37947,375,38322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,4,4/1/2010,53237,371,53608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,5,5/1/2010,100412,379,100791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,6,6/1/2010,124164,267,124431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,7,7/1/2010,198203,475,198678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,8,8/1/2010,173300,668,173968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,9,9/1/2010,125658,419,126077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,10,10/1/2010,70483,329,70812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,11,11/1/2010,39095,336,39431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2010,12,12/1/2010,28359,428,28787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,1,1/1/2011,29303,625,29928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,2,2/1/2011,21913,491,22404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,3,3/1/2011,41621,657,42278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,4,4/1/2011,66501,1139,67640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,5,5/1/2011,111466,744,112210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,6,6/1/2011,120708,587,121295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,7,7/1/2011,184262,271,184533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,8,8/1/2011,183238,353,183591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,9,9/1/2011,112027,303,112330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,10,10/1/2011,67767,217,67984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,11,11/1/2011,37787,353,38140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2011,12,12/1/2011,29990,234,30224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,1,1/1/2012,30112,257,30369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,2,2/1/2012,28557,356,28913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,3,3/1/2012,45541,425,45966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,4,4/1/2012,59186,639,59825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,5,5/1/2012,108045,919,108964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,6,6/1/2012,123538,781,124319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,7,7/1/2012,178374,936,179310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,8,8/1/2012,255984,520,256504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,9,9/1/2012,147491,615,148106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,10,10/1/2012,69775,484,70259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,11,11/1/2012,32886,479,33365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2012,12,12/1/2012,27095,457,27552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,1,1/1/2013,24429,414,24843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,2,2/1/2013,21262,304,21566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,3,3/1/2013,43242,408,43650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,4,4/1/2013,50937,663,51600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,5,5/1/2013,98904,846,99750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,6,6/1/2013,147445,552,147997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,7,7/1/2013,161286,415,161701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,8,8/1/2013,162352,373,162725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,9,9/1/2013,105351,289,105640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,10,10/1/2013,28702,208,28910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,11,11/1/2013,37328,348,37676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2013,12,12/1/2013,28036,197,28233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,1,1/1/2014,25825,230,26055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,2,2/1/2014,26877,230,27107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,3,3/1/2014,48135,248,48383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,4,4/1/2014,70926,405,71331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,5,5/1/2014,101054,415,101469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,6,6/1/2014,135952,433,136385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,7,7/1/2014,179033,479,179512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,8,8/1/2014,180619,336,180955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,9,9/1/2014,112109,195,112304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,10,10/1/2014,70260,164,70424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,11,11/1/2014,45885,231,46116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2014,12,12/1/2014,42462,200,42662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,1,1/1/2015,35320,249,35569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,2,2/1/2015,29613,386,29999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,3,3/1/2015,53100,504,53604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,4,4/1/2015,68602,568,69170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,5,5/1/2015,113812,589,114401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,6,6/1/2015,139746,656,140402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,7,7/1/2015,197117,609,197726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,8,8/1/2015,173943,504,174447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,9,9/1/2015,124126,503,124629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,10,10/1/2015,70954,436,71390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,11,11/1/2015,48251,462,48713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2015,12,12/1/2015,42880,432,43312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,1,1/1/2016,41007,424,41431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,2,2/1/2016,33815,1641,35456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,3,3/1/2016,59292,1058,60350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,4,4/1/2016,73518,679,74197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,5,5/1/2016,127056,1048,128104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,6,6/1/2016,160327,1108,161435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,7,7/1/2016,221476,1290,222766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,8,8/1/2016,191657,1073,192730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,9,9/1/2016,150580,843,151423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,10,10/1/2016,92679,682,93361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,11,11/1/2016,57513,883,58396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2016,12,12/1/2016,45768,2422,48190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,1,1/1/2017,28877,2650,31527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,2,2/1/2017,27306,1692,28998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,3,3/1/2017,58609,1899,60508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,4,4/1/2017,94141,1227,95368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,5,5/1/2017,131584,830,132414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,6,6/1/2017,169618,885,170503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,7,7/1/2017,232403,1132,233535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,8,8/1/2017,200337,936,201273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,9,9/1/2017,147224,739,147963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,10,10/1/2017,89252,616,89868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,11,11/1/2017,58403,639,59042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2017,12,12/1/2017,53502,304,53806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,1,1/1/2018,39678,1232,40910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,2,2/1/2018,41244,2239,43483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,3,3/1/2018,65934,2965,68899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,4,4/1/2018,84169,1217,85386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,5,5/1/2018,131687,1059,132746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,6,6/1/2018,156039,1507,157546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,7,7/1/2018,193884,1626,195510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,8,8/1/2018,184413,1270,185683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,9,9/1/2018,135576,1237,136813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,10,10/1/2018,83442,984,84426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,11,11/1/2018,54590,945,55535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2018,12,12/1/2018,58938,1199,60137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,1,1/1/2019,36024,54,36078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,2,2/1/2019,28737,3045,31782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,3,3/1/2019,63343,2495,65838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,4,4/1/2019,93054,857,93911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,5,5/1/2019,119816,1662,121478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,6,6/1/2019,153882,1147,155029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,7,7/1/2019,193633,884,194517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,8,8/1/2019,190139,997,191136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,9,9/1/2019,144639,879,145518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,10,10/1/2019,118187,709,118896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,11,11/1/2019,59502,1098,60600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2019,12,12/1/2019,45097,2160,47257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,1,1/1/2020,46368,568,46936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,2,2/1/2020,48821,872,49693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,3,3/1/2020,16625,773,17398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,4,4/1/2020,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,5,5/1/2020,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,6,6/1/2020,52901,786,53687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,7,7/1/2020,194892,951,195843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,8,8/1/2020,187702,953,188655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,9,9/1/2020,88313,346,88659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,10,10/1/2020,65370,526,65896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,11,11/1/2020,66044,1454,67498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2020,12,12/1/2020,29050,3023,32073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,1,1/1/2021,65177,1587,66764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,2,2/1/2021,54162,1007,55169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,3,3/1/2021,79431,1367,80798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,4,4/1/2021,103101,672,103773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,5,5/1/2021,134360,661,135021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,6,6/1/2021,162201,663,162864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,7,7/1/2021,182423,1087,183510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,8,8/1/2021,155567,956,156523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,9,9/1/2021,50597,840,51437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,10,10/1/2021,22545,685,23230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,11,11/1/2021,25406,805,26211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2021,12,12/1/2021,24578,1303,25881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,1,1/1/2022,32564,986,33550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,2,2/1/2022,39182,1007,40189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,3,3/1/2022,58365,1838,60203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,4,4/1/2022,86412,796,87208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,5,5/1/2022,121934,661,122595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,6,6/1/2022,135869,1087,136956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,7,7/1/2022,188020,1177,189197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,8,8/1/2022,170284,1046,171330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,9,9/1/2022,127041,809,127850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,10,10/1/2022,96663,703,97366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,11,11/1/2022,55800,1004,56804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sequoia NP,2022,12,12/1/2022,41064,1822,42886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah NP,1979,1,1/1/1979,24503,8022,32525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah NP,1979,2,2/1/1979,20437,8088,28525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah NP,1979,3,3/1/1979,67572,9380,76952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shenandoah NP,1979,4,4/1/1979,132350,10429,142779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
